tag,count
Girl_Two,1
Background Screen,1
Ballroom,1
Littavicus,1
Leopards,1
Infanta María Teresa,1
Theorbo,1
Overcast Sky,1
Grass_Blades,1
Dinnerware,1
Demon-Like Figure,1
Vercingétorix,1
Fan Ribs,1
Rajah,1
Stone Blocks,1
Ornamental Screens,1
Stylized_Trees,1
Saint Godelieve,1
Background Scene,1
Annunciation Figures,1
Resurrection Figures,1
Eucharistic Host,1
Distant Forest,1
Herald,1
Framed_Drawing,1
Foreground Monkey,1
Masks,1
Mother Of Christ,1
Flowing Stream,1
Country_Estate,1
Fenghuang,1
Hugo Van Der Goes,1
Mary Of Burgundy,1
Boddhisattva_Tara,1
Female_Nude,1
Well-Dressed,1
Central_Luohan,1
Man With Guitar,1
Chip-Wood Box,1
Biblical Figures,1
Christ'S Body,1
Saint James Minor,1
Rolling_Hills,1
Golden Orb,1
Ibises,1
Uss Kearsarge,1
Silver Tazza,1
Radiant Lines,1
Maharaja Sital Dev,1
Virgin Of The Annunciation,1
Lacemaker'S Pillow,1
Dozing_Woman,1
Standing_Gentlemen,1
Sewing Table,1
Lapel Flower,1
Seated_Elderly_Woman,1
Table_Group,1
Man_Bending,1
Woman_In_Pink_Gown,1
Admiral Jacob Binkes,1
Round Kelp,1
Ornate Structure,1
Aide-De-Camp,1
Red Seaweed,1
Peacock Plume,1
Game_On_Ground,1
Butcher,1
Worm,1
Man_In_Red_Cloak,1
Ornate Niche,1
Gabled Panel,1
Man_With_Gray_Wig,1
Observing_Woman,1
Decorated Garment,1
Stone Tablets,1
Saint_Lawrence,1
Fur Hat,1
Woman_Matador,1
Brioche,1
Church_Architecture,1
Organ_Console,1
Organist,1
Yarn Ball,1
Tin Box,1
Various Items,1
Auctioneer,1
Rocks Or Skulls,1
Man_In_Boat,1
Brown Seaweed,1
Morning_Glory,1
Swirling Water,1
Rice-Drying Frame,1
Chess Players,1
Red Tablecloth,1
Classical_Asian,1
Traditional_East_Asian,1
Peking Opera,1
Hitomaro,1
Water Pail,1
Spider_Web,1
Colonel_Ranabir_Singh_Thapa,1
Textiles_And_Decor,1
Persephone,1
Demeter,1
Daoist Master,1
Huineng,1
Myna,1
Ornate Platform,1
Death Poem,1
Komachi,1
Scroll_Panels,1
Litter,1
Whisk,1
Jagannatha Temple,1
Lord Jagannatha,1
Taira No Koremori,1
Pink_Roses,1
Fire And Smoke,1
Amaranth Flowers,1
Sen No Rikyū,1
Scrolls And Books,1
Nautical Sketches,1
Figures_In_Black,1
Divine Retinue,1
Red Orb,1
Wooden Railing,1
Carp Streamer,1
Club,1
Mace,1
Opponent,1
Pachisi Board,1
Three_Laughers,1
Waka_Poem,1
Rocky_Mountains,1
Nude,1
Swirling Motifs,1
Fudō,1
Dengyō Daishi,1
Full Sun,1
Plantains,1
Gold And Indigo Border,1
Cypress_Fronds,1
Mountain Structures,1
Flower Stems,1
Minamoto No Muneyuki,1
Thyrsus,1
Jean Léglise,1
Siege Equipment,1
Tiger Hill,1
Mandala_Pattern,1
Ibaraki-Dōji,1
Blue Sash,1
Glaucus,1
Tormented_Figure,1
Nydia,1
Buddhist Master,1
Branch_With_Object,1
Shurpanakha,1
Phagmo Drupa,1
Tashipel,1
Geometric Frames,1
Furnace,1
Court Officials,1
Full Moon,1
Kanzashi,1
Sunset Glow,1
Afghan Warriors,1
Festival-Goers,1
Stone Table,1
Spearman,1
Food Boxes,1
Drinking Vessels,1
Screen Panels,1
Scenes,1
Moshio,1
Checkerboard Pattern,1
Dragon_King,1
Figure_In_Blue,1
Crane_Left,1
Crane_Right,1
Hototogisu_Bird,1
Scholar_One,1
Scholar_Two,1
King Songten Gampo,1
Daimyo,1
Water Pipe,1
Temple Buildings,1
Wooden Framework,1
Yellow_Rectangle,1
Podium,1
Fire Apparition,1
Oriental_Art,1
Central Artist,1
Scenes Of The Passion,1
Leg_Of_Lamb,1
Pigeon_Tower,1
Poplar_Trees,1
Danaë,1
Silk Sheets,1
Discarded Armor,1
Large Bird,1
Grotesque Creatures,1
Patron,1
Circus Performers,1
Antiochus,1
Stratonice,1
Sleeping Child,1
Evergreen Trees,1
Gilded Halos,1
Broomstick,1
Street Decorations,1
Astonished Onlookers,1
Staff With Cross,1
Figure_And_Horse,1
Bread_Slices,1
Monk Raigō,1
Man_In_Gray_Suit,1
Nur Jahan,1
Portrait Of Emperor Jahangir,1
Yacht,1
Silver_Wine_Jug,1
Draped_Tablecloth,1
Elite_Male,1
Maguey_Cactus_Leaves,1
Syrinx,1
Man_In_Brown_Suit,1
Coffee_Table,1
Basket_Of_Plums,1
Foreground,1
Mother_Tiger,1
Fur Mantle,1
Haman,1
Winged Creature,1
Ahasuerus,1
Disciples/Apostles,1
,1
Headwrap,1
Jean Terford David,1
Crimson_Trees,1
Ise,1
Gold Bordered Frame,1
Wakashu,1
Bishamonten,1
Traditional Patterns,1
Shōki Banner,1
Woman With Green Veil,1
Woman With Brown Hair,1
Background Wooden Beam,1
Symbolic Animals,1
Glass-Panel Door,1
Grape_Vines,1
Pope Clement X,1
Vamana,1
King Bali,1
Han Xiangzi,1
Saint Joseph Of Cupertino,1
Monsignor Giuseppe Spina,1
Tropical Trees,1
Ceremonial Umbrellas,1
Kabuki_Stage,1
White Mahakala,1
Intricate Background Elements,1
Supine Figure,1
Goddess Tripurasundari,1
Murasaki Shikibu,1
Arch Motif,1
Vanity_Table,1
Deerhound,1
Tethers,1
Snowy Slopes,1
Hawk_On_Branch,1
Hawk_On_Rock,1
Decorative Headpiece,1
Green Robe,1
Small Objects On Table,1
Yamuna River,1
Fleeing Figure,1
Hanging Decoration,1
White_Deer,1
Procession Participants,1
Enso,1
Handheld Object,1
Statue_Head,1
Moonflower_Vines,1
Folded Object,1
Young_Servant,1
Animal_Heads,1
Chestnut_Branch,1
Lace And Fabric,1
Crown_Of_Leaves,1
Water Weir,1
Plateaus,1
Five_Muses,1
Brass Pot,1
Leeks,1
Woman_In_Black,1
Coral_Necklace,1
Brush Pots,1
White_Space,1
Scholar Stones,1
Clothing Folds,1
Saint Nicolas,1
Resting,1
Woman With Tray,1
Tarquinius Priscus,1
Seabirds,1
King Louis Xiii,1
Ornamented Table,1
Red Balloon,1
Blue_Rectangle,1
Floral_Bouquet,1
Trunk,1
Devout,1
Angelic Cherubs,1
Hunting Animal,1
Foreign Traders,1
Gold_Jewelry,1
Japanese Locals,1
Surgical Tray,1
Ornate Vase,1
Assorted Dishes,1
Dark Landscapes,1
Green_Surface,1
Patriarch,1
Herodias,1
Parsley,1
Christ At The Column,1
Christ Crowned With Thorns,1
Scourging Soldiers,1
Fabric Textures,1
Joseph Of Arimathea,1
Food_And_Drink,1
Head_Of_Saint_John,1
Silver_Platter,1
Mocking Guards,1
Waiters,1
Goat-Girl,1
Zhongli Quan,1
Gourd-Like Object,1
Feathered Adornment,1
Lady Xuanwen,1
Gift Vessels,1
Prince_Of_Babylon,1
Monstrance,1
Scroll Elements,1
Vadyllic Manin,1
Pink_Cloud,1
Instruments Of Passion,1
Venetian Boats,1
Ascetics,1
Aurangzeb,1
Figures In Elaborate Attire,1
Hulagu Khan,1
Amirs And Princes,1
Food Spread,1
Man In Red Jacket,1
Detailed Textiles,1
White Elephant,1
Odysseus,1
Golden Cup,1
Distant_Land,1
Trompe L'Oeil Window,1
Leopard Skin,1
Architectural_Plans,1
Refreshments,1
Kumano Shrines,1
Velvet Gown,1
Amphitrite,1
Nereids,1
Water Jar,1
Cordelia,1
Rocky Ledge,1
Fish_Market,1
Venus And Adonis,1
Korean_Script,1
Villas,1
Mongolian Figure,1
Twelve Divine Generals,1
Tilework,1
Saw,1
Wooden Kitchenware,1
Hair Brooch,1
Circular Brick Structure,1
Saint Severino,1
Ornamental Background,1
Chaghtai Hat,1
Manuchihr,1
Tur,1
Sakhi,1
Struggling_Man,1
Court Attendants,1
Man_In_Green,1
Observer In White,1
King Of Bahilistan,1
Street_Cleaner,1
Pearl,1
Markandeya,1
Grape Vines,1
Murad Bakhsh,1
Singing Figures,1
Gardeners,1
Crab_Apple_Branch,1
Mendicant,1
Saint Anthony Abbott,1
Glass Door,1
Striped Robe,1
Café Interior,1
Vairochana Buddha,1
Artist'S Palette,1
Headless_Woman,1
Distressed Figures,1
Sunburst,1
Stylus,1
Ancient Artifacts,1
Cherub With Cross,1
Calligraphic Label,1
Red Seal Stamp,1
Falconer_On_Horse,1
Other_Horse_Riders,1
Captive Bird,1
Jizō,1
Lotus-Shaped Clouds,1
Standing_Youth,1
Nobles On Horseback,1
Jharokha Window,1
Café_Table,1
Dark Clouds,1
Second_King,1
Red Brooch,1
Flying Cicadas,1
Loquats,1
Battle Flags,1
Loaf_Of_Bread,1
Akshobhya,1
Vairochana,1
Arch-Like Frames,1
War Trophies,1
Vizier,1
Woman'S Face,1
Sita'S Search,1
Mountainous_Form,1
Saint Paul The Hermit,1
Woven Garment,1
Rana Amar Singh Ii,1
Cardinal Guillaume Dubois,1
Steam Engine,1
Kneeling Magus,1
Jack Of Hearts Card,1
Photograph,1
Torn Ticket,1
Vali,1
Floral Tree,1
Rectangular Paper Element,1
Water Pots,1
Goats_And_Sheep,1
Pottery_And_Instrument,1
Large Paintings,1
Decorative Moldings,1
Pink Landscape,1
Lynx,1
Shōtoku Taishi,1
Chinese_Characters,1
City Gate,1
Tejaprabha Buddha,1
Sacrificial_Fire,1
Gulf,1
Count Demetrius De Palatiano,1
Lay,1
Laozi,1
Plain,1
Nave,1
Galleries,1
Mother Parrot,1
Quill And Documents,1
Jean-Gabriel Du Theil,1
Sword Sheath,1
Anchises,1
Jali Screens,1
Wine Barrels,1
Leg_Of_Mutton,1
Bowl_Of_Eggs,1
Carrots,1
Millet_Field,1
Greens,1
Gold Buttons,1
Step-Well,1
Burning City,1
Canoeist,1
Decorative Jugs,1
Mystical Beings,1
Hydra,1
Park,1
Institut De France,1
Pont Des Arts,1
Globes,1
Writing Paraphernalia,1
Samisen,1
Iskander,1
Cotopaxi Volcano,1
Wooden Wall,1
Augustinian Canoness,1
Magnanimity,1
Imperial Visit,1
Agricultural Life,1
Calf_Head,1
Small Donkey,1
Ox_Tongue,1
Cross With Lilies,1
Man_In_Turkish_Costume,1
Saint Gertrude,1
Koto Player,1
Reclining,1
Juggling Balls,1
Yellow Ribbons,1
Circus Audience,1
Orange Trees,1
Virgin Of The Pillar,1
Dynamic_Figures,1
Calligraphic Strokes,1
Bas-Reliefs,1
Celestial_Bodies,1
Zhenwu,1
Northern Dipper,1
Augustus,1
Tournament,1
Pleated Collar,1
Textured Clothing,1
Maharao Guman Singh,1
Ragini Todi,1
Tehamana,1
Stone Carving,1
Striped Dress,1
Background Symbols,1
Rooster And Hen,1
Fur-Trimmed Coat,1
Octavia,1
Fallen Horse,1
Elephant_With_Rider,1
Shaykh Qiyam Al-Din,1
Banderillas,1
Winged_Creatures,1
Tea Whisks,1
Grazing Animals,1
Aquatic Vegetation,1
Snow-Covered Banks,1
Mount Kailash,1
Prayer Book,1
Milarepa,1
White Pitcher,1
Livia,1
Rigging,1
Open Half-Door,1
King And Queen,1
Group Of Converts,1
Plate_Of_Apples,1
Hanging Cloths,1
Eight Trigrams,1
Horse_Carriage,1
Varied Expressions,1
Arena Fence,1
Ice Formations,1
Overcoat,1
Conductor'S Hands,1
Heraclitus,1
Telescopic_Device,1
Infant Pradyumna,1
Woman_Opposite,1
Table With Diners,1
Cyclical,1
Chinese Culture,1
Universal Message,1
Homoerotic,1
Urban_Life,1
Legends,1
Communal Gathering,1
Possession,1
Heian Culture,1
Intellectual Culture,1
Summer Evening,1
Cultural Event,1
Exorcism,1
Cultural Legacy,1
Cultural Storytelling,1
Nature Vs Architecture,1
Traditional Dance,1
Fratricide,1
Interruption,1
Cultural Journey,1
Fleetingness,1
Cultural Memory,1
Body Study,1
Interdependence,1
Alienation,1
Literary Heritage,1
Inevitability,1
Mughal Empire,1
Industriousness,1
Angelic,1
Subconscious,1
Venetian Leadership,1
Café Culture,1
Intellectual Engagement,1
Brutality,1
Grandiosity,1
Religious Transformation,1
Rome,1
Cultural Synthesis,1
Palace Life,1
Cultural Roles,1
Multiculturalism,1
Passion Of Christ,1
Mockery,1
Diligence,1
Hierarchical Traditions,1
Ancient Rituals,1
Stewardship,1
Man Vs Machine,1
Traditional Culture,1
Diwali,1
Dependency,1
Civic Pride,1
Fleeting Nature Of Life,1
Fallibility,1
Excess,1
Holy Trinity,1
Belonging,1
Cultural Tales,1
Wild,1
Divine Serenity,1
Intellectual Legacy,1
Existentialism,1
America,1
Divine Legitimacy,1
Sacred Communion,1
Eloquence,1
Cultural Elegance,1
Retaliation,1
Disobedience,1
Caution,1
Decision-Making,1
Rejection,1
Historical Narrative,1
Cosmic Order,1
Interpersonal Relationships,1
Cultural_Transfer,1
Documentation,1
Holi,1
Integration,1
Religious Experience,1
Metaphysical,1
Inheritance,1
Majestic,1
Divine Playfulness,1
Divine Interaction,1
Medieval Indian Culture,1
Frustration,1
Cosmic Harmony,1
Irony,1
Unpredictability,1
Moral Tale,1
Moral Complexity,1
Overcoming Challenges,1
Pergola,1
Vajrapani,1
Background Drape,1
Referee,1
Roof Tiles,1
Central_Performer,1
Zhang Guolao,1
Portrait_Head,1
Torso,1
Calligraphy_Label,1
Poems,1
Zhu Xi,1
Artists,1
Stake,1
Ulysses,1
Paddlewheel Steamboat,1
Forested Area,1
Schroon Mountain,1
Narasimha,1
Amabel Yorke,1
Prey_Bird,1
Fruit Tree,1
Silver Tray,1
Textile Drape,1
Metal Rail,1
Written Address,1
Padmapani,1
Figures Around Table,1
Satyr With Doves,1
Satyr With Fruit,1
Saint Hyacinth,1
Mephisto,1
School Of Fish,1
Blacksmith,1
Gauri,1
Window Panels,1
Red Sleeves,1
Glass_Jar,1
Pins,1
Porcelain_Cup,1
Plate_Of_Nuts,1
Bodice,1
Nun,1
Prison,1
Left_Rock,1
Right_Rock,1
Central Platform,1
Wooden Board,1
Bindings,1
Troubadour,1
Decorative Pin,1
Piles Of Stones,1
Lion Carving,1
Yali,1
Rearing_Yali,1
Temple_Column,1
Equestrian_Warrior,1
Ardanarishvara,1
Nandishvara,1
Mythical Lions,1
Mythical Motifs,1
Dead_Beech_Tree,1
Listening,1
Florence,1
Pantheon Dome,1
Eunuch,1
Rhododendron Blossoms,1
Feast,1
Crucifixion Panel,1
Glass_Vase,1
Caterpillar,1
King Charles Ii,1
Sundarehsvara,1
Temple_Pillar,1
Majestic_Figure,1
Right Courtier,1
Man At Doorway,1
Plane Trees,1
Road Workers,1
Mary Jemima Yorke,1
Smaller Human Figures,1
Architectural_Column,1
Deity_On_Horse,1
Fire-Breathing Entity,1
Flowing Ribbons,1
Court Robes,1
Fur Surcoat,1
Dark Curtain,1
Maharaja Serfoji Ii,1
Buddha Akshobhya,1
Shakyashribhadra,1
Scenes Of Life,1
Colorful Motifs,1
Vaishravana,1
Left Courtier,1
Golden Armor,1
King Of Lycia,1
Orange Fruit,1
Holy Spirit Dove,1
Man_With_Rifle,1
Kobo Daishi,1
Ball And Chain,1
Japanese Structure,1
Seated_Group,1
Crowded_Room,1
Garden Architecture,1
Zigzag Line,1
Black Shape,1
Paradise Flycatchers,1
Lawyer_One,1
Young_Man_In_Armor,1
Scattered_Equipment,1
Group_Of_Soldiers,1
Maize_Plants,1
Harpsichord,1
Cockscomb_Flowers,1
Bird Trap,1
Signature,1
Fallen Crusaders,1
Man In Yellow Pants,1
Leaves_And_Tendrils,1
Glass_Goblet,1
Title_Slip,1
Mary_And_Jesus,1
Paintbrush,1
Gladiator,1
Winged Child,1
Bananas,1
Black Plate,1
Rommel-Pot,1
Central_Cartouches,1
Belisarius,1
Distant Horse Riders,1
Shah Inayat Allah,1
Musician Makkhu,1
Hoods,1
Almonds,1
Cheeses,1
City Architecture,1
Angel With Staff,1
Leaning Angel,1
Polycrates,1
Artist Seals,1
Lawyer_Two,1
Fanning_Woman,1
Kalinda,1
St_Cecilia,1
Pictures,1
Yellow Triangle,1
Black Square,1
Blue Square,1
White Background,1
Villa_Wall,1
Ur,1
Red_Square,1
Vasudev,1
Arch_Frames,1
Ancient Landscapes,1
Basket Floral Arrangement,1
Fly,1
Woman_In_Yellow,1
Woman_In_Shawl,1
Autumn Grove,1
Floral Bedding,1
Figure_With_Sword,1
Wilderness Landscape,1
White Squares,1
Gray Rectangles,1
Sundial,1
Red Dove,1
Background_Deities,1
Magnolias,1
Velvet Cloth,1
King Yu,1
Village_Buildings,1
Man With Whip,1
Scarves,1
Isabella Of Bourbon,1
Blue Form,1
Abstract Figures,1
Fan Motifs,1
Hilly Landscape,1
Distant Foliage,1
Red Armchair,1
Scattered Books,1
Blue Background,1
Station Architecture,1
Ritual Symbols,1
Beatrice,1
Pie_Wagon,1
Foothills,1
Background Clouds,1
Cylindrical_Containers,1
European Chair,1
Jain Deity,1
Figure_With_Umbrella,1
Bamboo_Winter,1
Bamboo_Summer,1
Flying_Swallow,1
Woman_Monk,1
Arguing_Figures,1
Blossom,1
Cooking Area,1
Domesticated Animals,1
Second Elephant,1
Yangzi River,1
Samvara,1
Maces,1
Turk,1
Greek,1
Griffin,1
Entablature,1
Beloved,1
Maulstick,1
Wooden Cart,1
Worshipping,1
White Bodhisattva,1
Zhongqing,1
Powder,1
Butter Churn,1
Artworks,1
Newspapers,1
Zuleykha,1
Ravines,1
Tail,1
White Female Figure,1
Angelic_Face,1
Industrial Plant,1
Green_Headband,1
Lohans,1
Fur Shawl,1
San Francisco De Assisi,1
Beehive,1
Woman With Fruit,1
Laxmana,1
Person_By_Well,1
Ram_Heads,1
Ethereal_Figure,1
Gathered_People,1
Alert_Goose,1
Huddled_Group,1
Traditional Shop,1
Siddhartha,1
Figure_Man,1
Figure_Women,1
Chariot_Man,1
Central_Figure_On_Chariot,1
Ono No Komachi,1
Maharaja Savant Singh,1
Bani Thani,1
Centaur_Figure,1
Calm_Goose,1
Figure_With_Whip,1
Upper_Figures,1
Swallow_On_Nest,1
Griffons,1
Winged_Sphinxes,1
Miniature_Album,1
Wooden_Box,1
Patterned_Cover,1
Gray Horse,1
Observing_Man,1
Customer_With_Fan,1
Woman_In_Kimono,1
Wooden Houses,1
Wagon_Wheel,1
Lorik,1
Chanda,1
Woman_On_Platform,1
Senator Thomas Hart Benton,1
Seitaka Dōji,1
Margila Pipe,1
Boaters,1
Needlefish,1
Military_Uniform,1
Elephant_Scene,1
Third Eye,1
Tongue,1
Still Life Objects,1
El Santo Niño De Atocha,1
Green Bird,1
Sphinxes,1
Mother Monkey,1
Young Monkey,1
Salt_Pans,1
Attendant_With_Staff,1
Leather Strap,1
Kitchen Implements,1
Saints In Side Panels,1
King Francis I,1
Decorative Hat,1
Small Round Object,1
Parents Of John,1
Water_Jars,1
Painted Wall,1
Wanli_Bowl,1
Orange Peel,1
Wanderer,1
Laila,1
Sabre,1
Ovid,1
Scythians,1
Saint Silvester Gozzolini,1
Saints Above,1
Archway Saints,1
Loose Flowers,1
Wind_Instrument,1
Fruit_Bat,1
Mourners Below The Cross,1
Town_Buildings,1
Old London Bridge,1
St. Paul'S Cathedral,1
Saint Maurice,1
Reverend,1
Saint Basil,1
Gothic Windows,1
Floorboards,1
Water Bearer,1
Woman Gesturing,1
Edward Smith Stanley,1
Grandmother,1
King_Nebuchadnezzar,1
Royal Attire,1
Giant,1
Gold Trim,1
Another Saint,1
Christ In Noli Me Tangere,1
Figure_Writing,1
Trough,1
Angel In Red,1
Angel In Dark,1
Episcopal Attire,1
Cactus,1
Silver_Plate,1
Red Column,1
Pope Benedict Xiv,1
Wall Paintings,1
Flowerbed,1
Brick Building,1
Prickly_Pears,1
Female_Saint,1
Palm_Frond,1
Medea,1
Aeson,1
Ornate_Furniture,1
Red Bud,1
Round Table,1
Great Pyramid,1
Caravans,1
Wells,1
Decorative Tiles,1
Emperor Napoleon Iii,1
Kabyle Leaders,1
Virgil'S Tomb,1
Silius Italicus,1
Women Carrying The Platter,1
Swordman,1
Medieval Buildings,1
Pastoral Figures,1
Saint Ansanus,1
Angel_Face,1
Virgin Mary'S Face,1
Angel_Head,1
Eve And The Serpent,1
Vase With Lilies,1
Celestial Orb,1
Mother'S Bed,1
Foliage Arch,1
Drusiana,1
Saint Anthony Of Padua,1
Zechariah,1
Religious Insignia,1
Ihs Christogram,1
Patterned Halo,1
Sleeping_Figures,1
Interior Framing,1
Divine_Light,1
Gold_Vessel,1
Hari-Hara,1
Lyre_Player,1
Temple Ruins,1
Tall Grass,1
Garden_Rock,1
Krishna Quelling Kaliya,1
Red Ink Title,1
Ashikaga Takauji,1
Dream Interpreters,1
Stylized Flowers,1
Traditional Symbols,1
Wooden Background,1
Flying Goose,1
Ravana'S Chariot,1
Rectangular Frame,1
Three,1
Architectural Buildings,1
Muhammad Shah,1
Woodland Floor,1
Woman_In_Orange,1
Medallion_Scene,1
Dhrtarastra,1
Scroll_Painting,1
Mapmaking,1
Hole,1
Dream_Panels,1
Kabir,1
Quai De La Tournelle,1
Kakinomoto No Hitomaro,1
Writing Brush,1
Ink Box,1
Swirling Garments,1
Wooden Veranda,1
Ghosts,1
Newborn Jesus,1
Prone,1
High-Collared Shirt,1
Red Trees,1
Figure On Bridge,1
Red Plume,1
Vista,1
Small_Structures,1
King-Like_Figure,1
Background Shadow,1
Kamo Shrine,1
Madonna Statue,1
White Vase,1
Gold Cloth,1
Manuscript_Art,1
Traditional Jain,1
Medieval Indic,1
Ancient_Art,1
Georgian Portraiture,1
French Academic,1
Renaissance Revival,1
Figurative Expressionism,1
Yuan Dynasty Style,1
East Asian Religious,1
Pahari Paintings,1
Mughal-Influenced,1
Chinese Classicism,1
Heian_Period_Art,1
Jain_Art,1
Amidism,1
Japanese Iconography,1
Asian_Art,1
Spiritual Iconography,1
Nanga School,1
Japanese Literati,1
Northern Song Dynasty,1
Shitao'S Individual Style,1
Chinoiserie,1
Flemish Realism,1
Asian Calligraphy,1
Classic Landscape,1
Narrative Screen,1
Modern Japanese,1
Shijo School,1
Indian_Mughal,1
Preparatory Drawing,1
Historical Illustration,1
Pahari School,1
Traditional Drawing,1
Japanese Emakimono,1
South Asian Manuscript,1
Flemish Landscape,1
Dutch Romanticism,1
Catalan Gothic,1
Flemish Genre,1
Proto-Renaissance,1
Academic_Art,1
Utrecht Caravaggism,1
Early Photography,1
Heian Period Aesthetics,1
Narrative_Art,1
See-Saw,1
Middle_Dancer,1
Shadow_Dancers,1
Vishnu'S Incarnations,1
Rani Lakshmi Bai,1
Annapurna,1
Ornamental Crown,1
King_Figure,1
Hay Cart,1
Flying Bird,1
Islet,1
Clerks,1
Courtroom,1
Kings Of Hell,1
Man_Behind_Tree,1
Celestial_Court,1
Guardians,1
Subjects,1
Attendant Deities,1
Village_Street,1
Writing Tablet,1
Suspenders,1
Figure_With_Qin,1
Ancient_Trees,1
Abhimanyu,1
Barber,1
Four-Armed Deity,1
Carrying Items,1
Mother Deer,1
Mirza Muizz,1
Harinaigameshin,1
Severed Arms,1
Saint_In_Blue_Cloak,1
Saint_In_Red_Cloak,1
Shomen Kongo,1
Background_Nature,1
Tea_House,1
Winged Apsara,1
Jagannatha Trio,1
Apsara,1
Veena,1
Uprooted Tree,1
Gryphons,1
Vines_And_Garlands,1
Plinth_With_Bas-Reliefs,1
Architectural Ornaments,1
Clustered_Figures,1
Woman_In_Green,1
Spiritual Beings,1
Cooks,1
Water_Body,1
Mayavati,1
Tatami Floor,1
Rolled Papers,1
Shennong,1
Dark_Sky,1
Stable Roof,1
Illustration Frame,1
Kangaroo,1
Rider On Mule,1
Wood Chopper,1
Precious Objects,1
Troops,1
Board Game Pieces,1
Celestial Body,1
Starry Sky,1
Beach Figures,1
Wall Texture,1
Rocky Grotto,1
Scholar_Hermits,1
Autumn_Mountains,1
Servers,1
Opium_Smokers,1
Monk Gautama,1
Bowl Of Apples,1
Sri Nathaji,1
Immortal On Fish,1
Miniature Birds,1
Geometric Designs,1
Decorative_Textiles,1
Marigold Flowers,1
Vaishnava Devotee,1
Woman In Purple Sari,1
Woman In Blue Sari,1
Kali'S Face,1
Multiple Arms,1
Sunburst Halo,1
Human Head,1
Baby_Ganesha,1
Musical_Score,1
Scrolling Text,1
Gold Flecks,1
Lifeless Body,1
Cantaloupe,1
Turret,1
Mineshaft,1
General Kléber,1
Gothic Niche,1
Blind,1
Dark Robe,1
Toledo,1
Animals Holding Books,1
Aegina,1
Charles Claude De Flahaut,1
Philistines,1
Burning_Background,1
Figure With Drapery,1
Trompe-L'Œil Fly,1
Group Of Listeners,1
Pilgrim'S Hat,1
Writing_Quill,1
Charles Ix,1
King Henry Ii,1
Water Channel,1
White_Garment,1
Button,1
Burning Sky,1
Ferryman,1
Choir Stalls,1
Totila,1
Socrates,1
Olive Trees,1
Grotesque_Creatures,1
Crown And Lilies,1
Artist_Face,1
Saint Aloysius,1
Gold Embroidery,1
Arched Panels,1
Saint Catherine Of Alexandria,1
Drape,1
Oleander_Flowers,1
Brigadier,1
Saint Zenobius,1
Uniform Details,1
Toy Horse,1
Don Bernardo De Iriarte,1
Red Flames,1
Sandy Road,1
Pelkus Gate,1
Kneeling Donors,1
Seated Ruler,1
Sentinel,1
Antique Structure,1
Second Child,1
City On Fire,1
Broken Wheel,1
Attentive_Young_Men,1
Green Fabric,1
Praying,1
Apse,1
State_Yacht,1
Saint_Vincent,1
Saint With Staff,1
Distant Horsemen,1
Senator,1
Two Donors,1
Admiral Harry Paulet,1
Habit,1
Viaduct,1
Arc River Valley,1
Ginger_Jar,1
Pot Of Primroses,1
Duke Of Saxony,1
Sword Hilt,1
Transparent Veil,1
Friedrich Iii,1
Stone_Bench,1
Man_In_Dark_Robes,1
Echo,1
Lush Garden,1
Ship'S Wheel,1
Waterspout,1
Animal Carcasses,1
Hunting Horn,1
Character_In_Red,1
Madame Auguste Cuoq,1
Soap_Bubbles,1
Cloelia,1
Adulteress,1
Mothers,1
Faggots,1
Window Sill,1
Chestnuts,1
Tureen,1
Eating Peasants,1
Woodland,1
Underworld Figures,1
Fallen Flowers,1
Lily In Vase,1
Saint_Anthony,1
Older_Boy,1
Boxer,1
Francesco Sassetti,1
Observant_Man,1
Mrs. Grace Dalrymple Elliott,1
Clay_Pot,1
Mosque_Interior,1
Prayer_Rug,1
Art Studio,1
Cubs,1
Water Source,1
Pallbearers,1
Teodoro,1
Man_With_Beam,1
Red_Necklace,1
Satheus,1
Acteus And Eugenius,1
Bullet_Casting_Apparatus,1
Lieutenant Colonel Paul Pechell,1
Hairdo,1
Small Game Birds,1
Raven,1
Gridiron,1
Foreground_Man_Casting_Bullets,1
Thatched Shelter,1
Gold Wall Tapestry,1
Chalices,1
Egyptian Family,1
Military Attire,1
Candle Holders,1
Pope Sixtus Iv,1
Papal Robes,1
Red Cage,1
Left_Flowers,1
Right_Lily,1
Glass Goblet,1
Sixteen Deities,1
Attendant_With_Tray,1
Fish_Table,1
Additional Deities,1
Figure And Dog,1
Red Blanket,1
Holy House,1
Woman_With_Platter,1
King Ahasuerus,1
Maids,1
Man_Pointing,1
Injured,1
Ann Margaret,1
Tax Collectors,1
Inn Interior,1
Dark Garment,1
Ruffled Cuffs,1
Distant Skyline,1
Fringe,1
Lemon Slice,1
Green Velvet Cloth,1
Viola Da Gamba,1
Matthew,1
Ledger,1
Loaf Of Bread,1
Manor,1
Font,1
Livery,1
Man In Red Coat,1
Hostess,1
Group In The Background,1
Wagon Wheel,1
Mrs. Garden,1
John Garden,1
Donor In Red,1
Donor In Black,1
Red Angelic Figure,1
Pagan Temple,1
Young Couple,1
Griffins,1
Group Of,1
Helm,1
Henri Iii,1
Trumpeting Angel,1
Miniature_Portrait,1
Canvas_Scene,1
Pinned Paper,1
Wooden Shelf,1
Rose Dress,1
Central_Oval,1
Strings Of Beads,1
Napoleon Bonaparte,1
Martyr,1
