title,creation_year_start,creation_year_end,medium,classification,dimension,artwork_id,full_image_url,artist_id,artist_display
Akbar Mounting his Horse; page from the Chester Beatty Akbar Nama (History of Akbar),1605,1607,Gum tempera and ink on paper; Nim qalam drawing,Painting,"{'image': {'height': 0.23, 'width': 0.124}, 'overall': {'height': 0.432, 'width': 0.282}}",TCMA-7bfb55b7-682c-4ecf-a715-3429fa8740da,https://openaccess-cdn.clevelandart.org/1939.65/1939.65_full.tif,TCMA-15141,"Sur Das Gujarati (Indian, active 16th century)"
Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 25,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.342, 'width': 0.384}, 'painting': {'height': 0.343, 'width': 0.384}}",TCMA-ce9ec567-74fc-47f3-b566-36a399a5e7c5,https://openaccess-cdn.clevelandart.org/2004.1.25/2004.1.25_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 29,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.342, 'width': 0.383}, 'painting': {'height': 0.34, 'width': 0.384}, 'overall': {'height': 0.347, 'width': 0.391}}",TCMA-571d92f3-e1cc-493a-b0bb-15f18efcb366,https://openaccess-cdn.clevelandart.org/2004.1.29/2004.1.29_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 33,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.341, 'width': 0.383}, 'painting': {'height': 0.341, 'width': 0.383}}",TCMA-c66a0ec6-3c54-4574-992c-1a869061960c,https://openaccess-cdn.clevelandart.org/2004.1.33/2004.1.33_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 40,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.342, 'width': 0.384}, 'painting': {'height': 0.343, 'width': 0.384}}",TCMA-fbfadbd4-0d9a-4737-9159-a553099955ee,https://openaccess-cdn.clevelandart.org/2004.1.40/2004.1.40_full.tif,,
Sunset on the River Oise,1866,1866,oil on wood panel,Painting,"{'framed': {'height': 0.562, 'width': 0.851, 'depth': 0.09}, 'unframed': {'height': 0.401, 'width': 0.691}}",TCMA-efc2cf77-436e-4b9b-8246-2d18ee60c6af,https://openaccess-cdn.clevelandart.org/1964.289/1964.289_full.tif,TCMA-1626,"Charles François Daubigny (French, 1817–1878)"
Harvest Time,1864,1864,oil on canvas,Painting,"{'unframed': {'height': 0.565, 'width': 0.768}}",TCMA-169b77b0-6398-4bec-a74f-9fe45784a701,https://openaccess-cdn.clevelandart.org/1939.234/1939.234_full.tif,TCMA-2493,"George Inness (American, 1825–1894)"
Birds and Ducks on a Snowy Islet,1225,1275,Album leaf; ink and slight color on silk,Painting,"{'overall': {'height': 0.26, 'width': 0.246}}",TCMA-6a62029e-d860-4acc-a8b8-d9bec48c67d9,https://openaccess-cdn.clevelandart.org/1961.260/1961.260_full.tif,,
The Banks of the Marne at Charenton,1890,1900,oil on fabric,Painting,"{'unframed': {'height': 0.323, 'width': 0.401}}",TCMA-6302923a-403a-4eb5-956f-e3011ecc224e,https://openaccess-cdn.clevelandart.org/1963.573/1963.573_full.tif,TCMA-1785,"Armand Guillaumin (French, 1841–1927)"
Plum Blossoms in Moonlight,1300,1350,"album leaf, ink on silk",Painting,"{'image': {'height': 0.26, 'width': 0.283}, 'overall': {'height': 0.333, 'width': 0.404}}",TCMA-350aff9a-9510-439f-a27f-49a6525500b9,https://openaccess-cdn.clevelandart.org/1978.49/1978.49_full.tif,TCMA-6256,"Yan Hui (Chinese, active 1270–1310)"
Watching the Deer by a Pine Shaded Stream,1127,1279,Album leaf; ink and light color on silk,Painting,"{'painting only': {'height': 0.242, 'width': 0.26}, 'overall': {'height': 0.337, 'width': 0.393}, 'with cover': {'height': 0.675, 'width': 0.393}}",TCMA-3d5bda38-ce88-4ad3-bf55-d42eeb22cc83,https://openaccess-cdn.clevelandart.org/1997.88/1997.88_full.tif,TCMA-11236,"Ma Yuan (Chinese, c. 1150-after 1255)"
Jeanne Balzac,1923,1923,oil on canvas,Painting,"{'unframed': {'height': 1.276, 'width': 1.023}}",TCMA-6a9b1f7a-a82c-4466-9e14-ccb4d070d47c,https://openaccess-cdn.clevelandart.org/1924.1424/1924.1424_full.tif,TCMA-3294,"Eugene Edward Speicher (American, 1883–1962)"
Kedara Ragini,1660,1670,Gum tempera and gold on paper,Painting,"{'image': {'height': 0.195, 'width': 0.136}, 'sheet with border': {'height': 0.204, 'width': 0.148}}",TCMA-c9bcb659-5d6c-4e94-8ea9-3bcb75cb6fa6,https://openaccess-cdn.clevelandart.org/1960.116/1960.116_full.tif,,
Flowers and Birds in a Spring Landscape,1500,1559,Sliding door panels mounted as hanging scrolls; ink and color on paper,Painting,{'overall': {}},TCMA-81096a6d-4669-40b9-b2b3-ac9ff16b34f6,https://openaccess-cdn.clevelandart.org/1970.6/1970.6_full.tif,TCMA-66897,"Kano Motonobu (Japanese, c. 1476–1559)"
"Nemi Enthroned, Folio 54 (verso), from a Kalpa-sutra",1470,1505,"Gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.125, 'width': 0.257}}",TCMA-763445c1-2170-47db-becc-b5c22e953642,https://openaccess-cdn.clevelandart.org/1932.119.54.b/1932.119.54.b_full.tif,,
"The Slotskirken of Christiansborg, Copenhagen",1850,1859,oil on fabric,Painting,"{'framed': {'height': 0.485, 'width': 0.44, 'depth': 0.025}, 'unframed': {'height': 0.354, 'width': 0.314}}",TCMA-7aba758c-1070-4275-ad56-3181dee6d6ad,https://openaccess-cdn.clevelandart.org/1995.66/1995.66_full.tif,TCMA-2903,"Heinrich Hansen (Danish, 1821–1890)"
Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 23,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.34, 'width': 0.384}, 'painting': {'height': 0.341, 'width': 0.384}}",TCMA-bc4eda6c-8301-468b-9da3-b65c14c41204,https://openaccess-cdn.clevelandart.org/2004.1.23/2004.1.23_full.tif,,
Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 24,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.341, 'width': 0.384}, 'painting': {'height': 0.341, 'width': 0.383}}",TCMA-0b303394-9166-45ea-bfe4-f246045daf5a,https://openaccess-cdn.clevelandart.org/2004.1.24/2004.1.24_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 28,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.34, 'width': 0.383}, 'painting': {'height': 0.342, 'width': 0.384}}",TCMA-3012e3f7-ad5b-4190-8318-34de5a987f8e,https://openaccess-cdn.clevelandart.org/2004.1.28/2004.1.28_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 30,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.342, 'width': 0.384}, 'painting': {'height': 0.343, 'width': 0.384}}",TCMA-293cdd9b-066f-4b1e-81fd-1291df403422,https://openaccess-cdn.clevelandart.org/2004.1.30/2004.1.30_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 31,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.342, 'width': 0.384}, 'painting': {'height': 0.342, 'width': 0.384}}",TCMA-bcd30fca-382a-4faa-bc0a-1dc5c456bf40,https://openaccess-cdn.clevelandart.org/2004.1.31/2004.1.31_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 32,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.341, 'width': 0.383}, 'painting': {'height': 0.342, 'width': 0.383}}",TCMA-0139c671-25b7-4407-a405-f620798bc150,https://openaccess-cdn.clevelandart.org/2004.1.32/2004.1.32_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 34,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.34, 'width': 0.384}, 'painting': {'height': 0.341, 'width': 0.383}}",TCMA-8d5003a3-101a-4ecb-9e48-5de0fee36fcd,https://openaccess-cdn.clevelandart.org/2004.1.34/2004.1.34_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 36,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.341, 'width': 0.384}, 'painting': {'height': 0.342, 'width': 0.383}}",TCMA-48bfe385-4c27-4505-b701-6a4868214169,https://openaccess-cdn.clevelandart.org/2004.1.36/2004.1.36_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 37,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.34, 'width': 0.383}, 'painting': {'height': 0.341, 'width': 0.384}}",TCMA-41a35c37-1226-4a5a-81c6-fe0c671efac8,https://openaccess-cdn.clevelandart.org/2004.1.37/2004.1.37_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 38,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.342, 'width': 0.383}, 'painting': {'height': 0.341, 'width': 0.385}}",TCMA-4bafd984-9e2e-4d2d-bdbd-ed480a5c4674,https://openaccess-cdn.clevelandart.org/2004.1.38/2004.1.38_full.tif,,
Album of Daoist and Buddhist Themes: Kings of Hells: Leaf 39,1200,1299,"Album, ink on paper",Painting,"{'sheet': {'height': 0.34, 'width': 0.384}, 'painting': {'height': 0.341, 'width': 0.384}}",TCMA-70135956-d112-4c5e-bf15-70546251725d,https://openaccess-cdn.clevelandart.org/2004.1.39/2004.1.39_full.tif,,
Album of Daoist and Buddhist Themes: Procession of Daoist Deities: Leaf 4,1200,1299,"album, ink on paper",Painting,"{'sheet': {'height': 0.343, 'width': 0.384}, 'painting': {'height': 0.343, 'width': 0.385}, 'overall': {'height': 0.39, 'width': 0.414}}",TCMA-d849fd2f-fb97-4b46-9ebd-fecbeafdd9b4,https://openaccess-cdn.clevelandart.org/2004.1.4/2004.1.4_full.tif,,
Landscape Album in Various Styles: Boating in Spring Water,1684,1684,"album leaf, ink and light color on paper",Painting,"{'overall': {'height': 0.299, 'width': 0.394}}",TCMA-64ba280a-b06f-44fe-bfed-2a3b40b8377a,https://openaccess-cdn.clevelandart.org/1955.37.3/1955.37.3_full.tif,TCMA-23580,"Zha Shibiao (Chinese, 1615–1698)"
Jessica,1905,1905,oil on canvas,Painting,"{'unframed': {'height': 0.68, 'width': 0.489}}",TCMA-2116b861-2f54-4e26-90c2-0fb4b25dbb28,https://openaccess-cdn.clevelandart.org/1927.398/1927.398_full.tif,TCMA-4477,"Louis Loeb (American, 1866–1909)"
"Polyhymnia, Muse of Eloquence; Erato, Muse of Lyrical Poetry; Apollo, God of Light, Eloquence, Poetry and the Fine Arts with Urania, Muse of Astronomy; Calliope, Muse of Epic Poetry; Clio, Muse of History",1800,1800,oil on canvas,Painting,"{'overall': {'height': 2.75, 'width': 1.77}}",TCMA-eef94151-74da-4093-9c98-9ff1d3e926f3,https://openaccess-cdn.clevelandart.org/2003.6/2003.6_full.tif,TCMA-44231,"Charles Meynier (French, 1768–1832)"
"Haboku, Splashed Ink Landscape",1440,1506,hanging scroll; ink on paper,Painting,"{'painting only': {'height': 0.719, 'width': 0.267}, 'including mounting': {'height': 1.542, 'width': 0.375}}",TCMA-0115b78c-3fda-4626-bb8d-5c734aae4f17,https://openaccess-cdn.clevelandart.org/1955.43/1955.43_full.tif,TCMA-11294,"Sesshū Tōyō (Japanese, 1420–1506)"
"Nanda and the Elders, page from a Bhagavata Purana",1520,1555,Gum tempera and ink on paper,Painting,"{'overall': {'height': 0.163, 'width': 0.215}}",TCMA-04af3dfe-10a6-4f6d-a408-8c6414ab020f,https://openaccess-cdn.clevelandart.org/1960.53/1960.53_full.tif,,
The Windmill,1855,1859,oil on fabric,Painting,"{'framed': {'height': 0.8, 'width': 1.065, 'depth': 0.075}, 'unframed': {'height': 0.652, 'width': 0.923}}",TCMA-39d7da82-2b32-4638-8fa6-0d4c1a65c9a7,https://openaccess-cdn.clevelandart.org/1916.1042/1916.1042_full.tif,TCMA-16976,"Jules Dupré (French, 1811–1889)"
Figures in the Woods,1857,1862,oil on fabric,Painting,"{'unframed': {'height': 0.462, 'width': 0.375}}",TCMA-1fbb1191-39dd-4e98-a0bb-5261c77ac537,https://openaccess-cdn.clevelandart.org/1916.1054/1916.1054_full.tif,TCMA-1673,"Adolphe Monticelli (French, 1824–1886)"
Kedara Ragini,1645,1655,ink and color on paper,Painting,"{'image': {'height': 0.187, 'width': 0.148}, 'overall': {'height': 0.208, 'width': 0.164}, 'with mat': {'height': 0.355, 'width': 0.254}}",TCMA-d47c8b29-468b-482f-bfe9-41e64a45ad51,https://openaccess-cdn.clevelandart.org/1964.452/1964.452_full.tif,,
Boy Fishing,1860,1869,oil on canvas,Painting,"{'unframed': {'height': 0.235, 'width': 0.19}}",TCMA-892def65-ae49-422d-af0d-57b2fd703f51,https://openaccess-cdn.clevelandart.org/1915.683/1915.683_full.tif,TCMA-2703,"Eastman Johnson (American, 1824–1906)"
Landscape Album in Various Styles: Scenery of Mt. Changbai after Huang Gongwang,1684,1684,"album leaf, ink and light color on paper",Painting,"{'overall': {'height': 0.299, 'width': 0.394}}",TCMA-be6eb473-d8fa-45b5-9417-c90100fb3f5f,https://openaccess-cdn.clevelandart.org/1955.37.5/1955.37.5_full.tif,TCMA-23580,"Zha Shibiao (Chinese, 1615–1698)"
Carrying a Qin on a Visit,1271,1368,"hanging scroll (now paneled), ink on silk",Painting,"{'image': {'height': 0.808, 'width': 0.353}, 'painting': {'height': 0.814, 'width': 0.353}, 'overall': {'height': 1.705, 'width': 0.491}}",TCMA-d9d1b3e8-0ef1-4596-a503-9c5edb82c167,https://openaccess-cdn.clevelandart.org/1919.974/1919.974_full.tif,TCMA-6246,"Luo Zhichuan (Chinese, active 1280s–1320s)"
The Visitation,1530,1550,oil on wood,Painting,"{'framed': {'height': 1.146, 'width': 0.899, 'depth': 0.073}, 'unframed': {'height': 1.027, 'width': 0.785}}",TCMA-8c4e3f6f-26f2-45ea-ae20-a4582d436005,https://openaccess-cdn.clevelandart.org/1950.91/1950.91_full.tif,,
Green Peaks under Clear Sky: After Huang Gongwang,1704,1708,"handscroll, ink and light color on paper",Painting,"{'overall': {'height': 0.375, 'width': 2.67}}",TCMA-71072d53-da12-44b3-a585-4303ade1062d,https://openaccess-cdn.clevelandart.org/1972.153/1972.153_full.tif,TCMA-23295,"Wang Yuanqi (Chinese, 1642–1715)"
Mary Campbell Stuart,1810,1820,oil on wood,Painting,"{'framed': {'height': 1.022, 'width': 0.851, 'depth': 0.102}, 'unframed': {'height': 0.83, 'width': 0.657}}",TCMA-9c7b5eb6-db09-41ba-b894-582963d8e9dd,https://openaccess-cdn.clevelandart.org/1927.394.2/1927.394.2_full.tif,TCMA-2556,"Gilbert Stuart (American, 1755–1828)"
"Text, Folio 31 (verso), from a Kalpa-sutra",1470,1500,"Gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.125, 'width': 0.257}}",TCMA-922a6ac7-947f-4d9a-bd3c-01de874072a1,https://openaccess-cdn.clevelandart.org/1932.119.31.b/1932.119.31.b_full.tif,,
"Text, folio 186 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,Gum tempera and ink on palm leaf,Painting,"{'leaf': {'height': 0.055, 'width': 0.546}}",TCMA-d5da11e9-c38e-4b99-a6e5-a79f11dc5784,https://openaccess-cdn.clevelandart.org/1938.301.186.a/1938.301.186.a_full.tif,,
"Text, Folio 5 (recto), from a Manuscript of the Perfection of Wisdom in Eight Thousand Lines (Ashtasahasrika Prajnaparamita-sutra)",1119,1119,Gum tempera and ink on palm leaf,Painting,"{'leaf': {'height': 0.054, 'width': 0.562}}",TCMA-8a510358-5073-4252-8c65-235ef36b227b,https://openaccess-cdn.clevelandart.org/1938.301.5.a/1938.301.5.a_full.tif,,
Summer,1720,1736,oil on canvas,Painting,"{'framed': {'height': 0.765, 'width': 0.66, 'depth': 0.09}, 'unframed': {'height': 0.653, 'width': 0.535}}",TCMA-fb9e9a18-162b-44f9-af27-5a199f9325f9,https://openaccess-cdn.clevelandart.org/1952.540/1952.540_full.tif,TCMA-1927,"Jean-Baptiste Pater (French, 1695–1736)"
The Nativity,1452,1462,"oil, tempera, and gold on wood panel (fir)",Painting,"{'framed': {'height': 1.873, 'width': 1.391, 'depth': 0.14}, 'unframed': {'height': 1.727, 'width': 1.244}}",TCMA-db4f262a-a15a-4839-8713-aa9418df802e,https://openaccess-cdn.clevelandart.org/1953.660.2/1953.660.2_full.tif,TCMA-2381,"Jaume Ferrer the Younger (Spanish, Catalonia died c. 1460/70)"
"Sudhana and an antelope, folio 73 (recto) from a Gandavyuha-sutra (Scripture of the Supreme Array)",1000,1199,gum tempera and ink on palm leaf,Painting,"{'average': {'height': 0.042, 'width': 0.524}}",TCMA-8e632179-b18a-4f2d-8a15-ee4170cdc197,https://openaccess-cdn.clevelandart.org/1955.49.3.a/1955.49.3.a_full.tif,,
"Sudhana and a buffalo, folio 115 (recto) from a Gandavyuha-sutra (Scripture of the Supreme Array)",1000,1199,gum tempera and ink on palm leaf,Painting,"{'average': {'height': 0.042, 'width': 0.524}}",TCMA-ae51199b-2be6-4a3b-97ad-132bb755d8ea,https://openaccess-cdn.clevelandart.org/1955.49.4.a/1955.49.4.a_full.tif,,
"Sudhana and a pair of antelopes, folio 37 (recto) from a Gandavyuha-sutra (Scripture of the Supreme Array)",1000,1199,gum tempera and ink on palm leaf,Painting,"{'average': {'height': 0.042, 'width': 0.524}}",TCMA-e16a0572-dcc6-471d-ac1e-9d3f411293c5,https://openaccess-cdn.clevelandart.org/1955.49.5.a/1955.49.5.a_full.tif,,
"Khurshid reunited with her husband Utarid, from a Tuti-nama (Tales of a Parrot): Thirty-second Night",1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}, 'painting only': {'height': 0.106, 'width': 0.101}}",TCMA-4f68af97-ac69-4dab-a79c-350394d409fb,https://openaccess-cdn.clevelandart.org/1962.279.216.b/1962.279.216.b_full.tif,,
"The Monkeys and Bears Fight Ravana and His Demons (verso), from a Romance of Chandrabhanu and Lavanyavati of Upendra Bhanja (Indian, died 1740)",1750,1799,Charcoal on palm leaf,Painting,"{'overall': {'height': 0.048, 'width': 0.402}}",TCMA-2acf57b0-7d33-431f-8edd-67c9d960c4eb,https://openaccess-cdn.clevelandart.org/1979.21.b/1979.21.b_full.tif,,
Kangaroo,1900,1999,tempera on bark,Painting,"{'overall': {'height': 1.0, 'width': 0.54}}",TCMA-05448f47-9f15-4d5e-b4c7-8835f5cb9368,https://openaccess-cdn.clevelandart.org/1982.113/1982.113_full.tif,,
Album of Landscape Paintings Illustrating Old Poems: Listening to the Qin,1745,1745,"album leaf, ink and light color on paper",Painting,"{'image': {'height': 0.112, 'width': 0.131}, 'album, closed': {'height': 0.15, 'width': 0.185}}",TCMA-6ab4ee0e-d456-411d-8802-c6cc181b7ad7,https://openaccess-cdn.clevelandart.org/1982.68.11/1982.68.11_full.tif,TCMA-23570,"Hua Yan (Chinese, 1682–c. 1765)"
Album of Landscape Paintings Illustrating Old Poems:  Man with a Staff Admires Chrysanthemums at a Fence,1745,1745,Album leaf; ink and light color on paper,Painting,"{'image': {'height': 0.112, 'width': 0.131}, 'album, closed': {'height': 0.15, 'width': 0.185}}",TCMA-a8d1e3a0-6384-4fcc-b0ac-8c66b229fb2e,https://openaccess-cdn.clevelandart.org/1982.68.3/1982.68.3_full.tif,TCMA-23570,"Hua Yan (Chinese, 1682–c. 1765)"
Album of Landscape Paintings Illustrating Old Poems: Two Women with Needlework in a Garden,1745,1745,Album leaf; ink and light color on paper,Painting,"{'image': {'height': 0.112, 'width': 0.131}, 'album, closed': {'height': 0.15, 'width': 0.185}}",TCMA-c11b2197-a194-4a92-9081-4ef839779024,https://openaccess-cdn.clevelandart.org/1982.68.6/1982.68.6_full.tif,TCMA-23570,"Hua Yan (Chinese, 1682–c. 1765)"
"Geese, Reeds, and Water",1800,1856,"Pair of four-panel folding screens; ink, color, and cut gold foil on paper",Painting,"{'overall': {'height': 1.69, 'width': 3.505}}",TCMA-977922d9-cc15-4e40-acda-0d0df17d4fd0,https://openaccess-cdn.clevelandart.org/1997.109/1997.109_full.tif,TCMA-11282,"Yamamoto Baiitsu (Japanese, 1783–1856)"
"Geese, Reeds, and Water",1800,1856,"One of a pair of four-panel folding screens; ink, color, and cut gold foil on paper",Painting,"{'image': {'height': 1.69, 'width': 3.505}}",TCMA-0757d2dc-f83a-4692-8124-42e6af20942f,https://openaccess-cdn.clevelandart.org/1997.109.1/1997.109.1_full.tif,TCMA-11282,"Yamamoto Baiitsu (Japanese, 1783–1856)"
"Geese, Reeds and Water",1800,1856,"One of a pair of four-panel folding screens; ink, color, and cut gold foil on paper",Painting,"{'image': {'height': 1.69, 'width': 3.505}}",TCMA-5e4041c7-7551-49e3-9e32-707e8c739850,https://openaccess-cdn.clevelandart.org/1997.109.2/1997.109.2_full.tif,TCMA-11282,"Yamamoto Baiitsu (Japanese, 1783–1856)"
Bodhisattva Padmapani,1700,1725,ink and slight color on cotton,Painting,"{'overall': {'height': 0.576, 'width': 0.424}}",TCMA-c2c13e66-a1c5-4e0d-bfb6-78b54da7e575,https://openaccess-cdn.clevelandart.org/1997.305/1997.305_full.tif,,
Xintang (Immortal's Peak),1583,1593,Album leaf; ink and color on silk,Painting,"{'sheet': {'height': 0.264, 'width': 0.284}}",TCMA-d91462e5-c476-4aac-b5fe-36095eb8504c,https://openaccess-cdn.clevelandart.org/1998.78.1/1998.78.1_full.tif,TCMA-22954,"Song Xu (Chinese, 1525-c. 1606)"
