objectid,locationid,title,date_start,date_end,medium,dimensions,classification,constituentid,forwarddisplayname,lastname,displaydate,artist_beginyear,artist_endyear,nationality,wikidataid,roletype,role,uuid,viewtype,maxpixels,depictstmsobjectid,artist_display,url,image_id
46051,,Gian Federico Madruzzo,1560.0,1560.0,Oil on canvas,"overall: 201.9 x 116.8 cm (79 1/2 x 46 in.)
framed: 237.5 x 153 x 8.4 cm (93 1/2 x 60 1/4 x 3 5/16 in.)",Painting,1736,Giovanni Battista Moroni,Moroni,"Italian, c. 1525 - 1578",1525.0,1578.0,Italian,Q504949,artist,artist,b58781ab-1749-4b07-bd79-ae2e462a0b2e,primary,,46051,"Giovanni Battista Moroni (Italian, c. 1525-1578)",https://api.nga.gov/iiif/b58781ab-1749-4b07-bd79-ae2e462a0b2e/full/max/0/default.jpg,NGA-b58781ab-1749-4b07-bd79-ae2e462a0b2e
46052,,Portrait of a Young Woman,1750.0,1760.0,Oil on canvas,"overall: 80.9 x 64.5 cm (31 7/8 x 25 3/8 in.)
framed: 104.8 x 89.5 cm (41 1/4 x 35 1/4 in.)",Painting,13,Anonymous Artist,Anonymous Artist,,,,Unknown,Q4233718,artist,painter,7c4ce310-5245-47c0-bf73-e47453a0edf5,primary,,46052,Anonymous Artist,https://api.nga.gov/iiif/7c4ce310-5245-47c0-bf73-e47453a0edf5/full/max/0/default.jpg,NGA-7c4ce310-5245-47c0-bf73-e47453a0edf5
46052,,Portrait of a Young Woman,1750.0,1760.0,Oil on canvas,"overall: 80.9 x 64.5 cm (31 7/8 x 25 3/8 in.)
framed: 104.8 x 89.5 cm (41 1/4 x 35 1/4 in.)",Painting,1746,Jean-Marc Nattier,Nattier,"French, 1685 - 1766",1685.0,1766.0,French,Q277738,artist,artist after,7c4ce310-5245-47c0-bf73-e47453a0edf5,primary,,46052,"After Jean-Marc Nattier (French, 1685-1766)",https://api.nga.gov/iiif/7c4ce310-5245-47c0-bf73-e47453a0edf5/full/max/0/default.jpg,NGA-7c4ce310-5245-47c0-bf73-e47453a0edf5
46055,,Major-General Sir Archibald Campbell,1790.0,1792.0,Oil on canvas,"overall: 153.4 x 123.9 cm (60 3/8 x 48 3/4 in.)
framed: 174 x 144.8 cm (68 1/2 x 57 in.)",Painting,1835,George Romney,Romney,"British, 1734 - 1802",1734.0,1802.0,British,Q371280,artist,artist,7577f7b6-9c92-4cc7-84d1-6d7671db2a74,primary,,46055,"George Romney (British, 1734-1802)",https://api.nga.gov/iiif/7577f7b6-9c92-4cc7-84d1-6d7671db2a74/full/max/0/default.jpg,NGA-7577f7b6-9c92-4cc7-84d1-6d7671db2a74
46158,6657.0,Portrait of a Man,1520.0,1524.0,Oil on panel,"overall: 88.7 x 67.9 cm (34 15/16 x 26 3/4 in.)
framed: 119.4 x 97.5 x 10.2 cm (47 x 38 3/8 x 4 in.)",Painting,1837,Rosso Fiorentino,Rosso Fiorentino,"Florentine, 1494 - 1540",1494.0,1540.0,Italian,Q312617,artist,artist,ae84f12c-cd6a-43cb-9840-a432a7e86970,primary,,46158,"Rosso Fiorentino (Florentine, 1494-1540)",https://api.nga.gov/iiif/ae84f12c-cd6a-43cb-9840-a432a7e86970/full/max/0/default.jpg,NGA-ae84f12c-cd6a-43cb-9840-a432a7e86970
45956,,Mary and Francis Wilcox,1845.0,1845.0,Oil on canvas,overall: 122 x 101.6 cm (48 1/16 x 40 in.),Painting,1906,Joseph Whiting Stock,Stock,"American, 1815 - 1855",1815.0,1855.0,American,Q15428881,artist,artist,ab90e1e5-9e76-40d4-99ef-24776f667639,primary,,45956,"Joseph Whiting Stock (American, 1815-1855)",https://api.nga.gov/iiif/ab90e1e5-9e76-40d4-99ef-24776f667639/full/max/0/default.jpg,NGA-ab90e1e5-9e76-40d4-99ef-24776f667639
45957,,Baby in Blue Cradle,1840.0,1840.0,Oil on canvas,"overall: 69 x 58 cm (27 3/16 x 22 13/16 in.)
framed: 82.5 x 71.7 x 5 cm (32 1/2 x 28 1/4 x 1 15/16 in.)",Painting,1942,American 19th Century,American 19th Century,,1800.0,1899.0,American,,artist,artist,6c64c393-6cbf-4560-ba09-bb35df0993a2,primary,,45957,American 19th Century,https://api.nga.gov/iiif/6c64c393-6cbf-4560-ba09-bb35df0993a2/full/max/0/default.jpg,NGA-6c64c393-6cbf-4560-ba09-bb35df0993a2
45958,,Jonathan Bentham,1725.0,1725.0,Oil on canvas,"overall: 116.5 x 88.9 cm (45 7/8 x 35 in.)
framed: 129.5 x 102.9 x 5 cm (51 x 40 1/2 x 1 15/16 in.)",Painting,2818,American 18th Century,American 18th Century,,1700.0,1799.0,American,,artist,artist,a7b44489-2b37-40a5-9daa-72438f8a62bf,primary,,45958,American 18th Century,https://api.nga.gov/iiif/a7b44489-2b37-40a5-9daa-72438f8a62bf/full/max/0/default.jpg,NGA-a7b44489-2b37-40a5-9daa-72438f8a62bf
45959,,Boy in Blue Coat,1730.0,1730.0,Oil on canvas,"overall: 121.5 x 83.5 cm (47 13/16 x 32 7/8 in.)
framed: 135.6 x 98.1 x 3.4 cm (53 3/8 x 38 5/8 x 1 5/16 in.)",Painting,2818,American 18th Century,American 18th Century,,1700.0,1799.0,American,,artist,painter,dea3798c-7e6c-4361-b057-2df27867c5a4,primary,,45959,American 18th Century,https://api.nga.gov/iiif/dea3798c-7e6c-4361-b057-2df27867c5a4/full/max/0/default.jpg,NGA-dea3798c-7e6c-4361-b057-2df27867c5a4
45862,,Martha,1835.0,1835.0,Oil on canvas,"overall: 91.5 x 92.3 cm (36 x 36 5/16 in.)
framed: 105.7 x 106.3 x 6.6 cm (41 5/8 x 41 7/8 x 2 5/8 in.)",Painting,1942,American 19th Century,American 19th Century,,1800.0,1899.0,American,,artist,painter,62084690-c792-420b-93c6-1729214988c3,primary,,45862,American 19th Century,https://api.nga.gov/iiif/62084690-c792-420b-93c6-1729214988c3/full/max/0/default.jpg,NGA-62084690-c792-420b-93c6-1729214988c3
45863,,Aphia Salisbury Rich and Baby Edward,1833.0,1833.0,Oil on wood,"overall: 75.8 x 61.6 cm (29 13/16 x 24 1/4 in.)
framed: 97.8 x 83.5 x 7.3 cm (38 1/2 x 32 7/8 x 2 7/8 in.)",Painting,6682,Milton W. Hopkins,Hopkins,"American, 1789 - 1844",1789.0,1844.0,American,Q21498111,artist,painter,e395f34f-6196-4e96-916e-452326b894c2,primary,,45863,"Milton W. Hopkins (American, 1789-1844)",https://api.nga.gov/iiif/e395f34f-6196-4e96-916e-452326b894c2/full/max/0/default.jpg,NGA-e395f34f-6196-4e96-916e-452326b894c2
45961,,Civil War Battle,1861.0,1861.0,Oil on canvas,"overall: 91.7 x 112.4 cm (36 1/8 x 44 1/4 in.)
framed: 109.5 x 130.5 x 4.7 cm (43 1/8 x 51 3/8 x 1 7/8 in.)",Painting,1942,American 19th Century,American 19th Century,,1800.0,1899.0,American,,artist,artist,81e40269-c743-4ff3-bffe-0930c374bfce,primary,,45961,American 19th Century,https://api.nga.gov/iiif/81e40269-c743-4ff3-bffe-0930c374bfce/full/max/0/default.jpg,NGA-81e40269-c743-4ff3-bffe-0930c374bfce
46004,8706.0,Still Life with Melon and Peaches,1866.0,1866.0,Oil on canvas,"overall: 68.3 x 91 cm (26 7/8 x 35 13/16 in.)
framed: 96.8 x 119.4 x 8.9 cm (38 1/8 x 47 x 3 1/2 in.)",Painting,1506,Edouard Manet,Manet,"French, 1832 - 1883",1832.0,1883.0,French,Q40599,artist,artist,e0a3e22c-e07f-4bcd-bf5e-281ae150093c,primary,,46004,"Edouard Manet (French, 1832-1883)",https://api.nga.gov/iiif/e0a3e22c-e07f-4bcd-bf5e-281ae150093c/full/max/0/default.jpg,NGA-e0a3e22c-e07f-4bcd-bf5e-281ae150093c
45962,,Five Children of the Budd Family,1818.0,1818.0,Oil on canvas,overall: 121 x 106.4 cm (47 5/8 x 41 7/8 in.),Painting,1942,American 19th Century,American 19th Century,,1800.0,1899.0,American,,artist,artist,3bfea933-376c-4fe6-9e3d-2d005131b3b1,primary,,45962,American 19th Century,https://api.nga.gov/iiif/3bfea933-376c-4fe6-9e3d-2d005131b3b1/full/max/0/default.jpg,NGA-3bfea933-376c-4fe6-9e3d-2d005131b3b1
46065,4509.0,Marie-Antoinette,1783.0,1783.0,Oil on canvas,"overall: 92.7 × 73.1 cm (36 1/2 × 28 3/4 in.)
framed: 142.24 × 109.22 × 17.78 cm (56 × 43 × 7 in.)",Painting,13,Anonymous Artist,Anonymous Artist,,,,Unknown,Q4233718,artist,painter,aa426170-7b91-46a2-9ed3-7b92b318f6f3,primary,,46065,Anonymous Artist,https://api.nga.gov/iiif/aa426170-7b91-46a2-9ed3-7b92b318f6f3/full/max/0/default.jpg,NGA-aa426170-7b91-46a2-9ed3-7b92b318f6f3
46065,4509.0,Marie-Antoinette,1783.0,1783.0,Oil on canvas,"overall: 92.7 × 73.1 cm (36 1/2 × 28 3/4 in.)
framed: 142.24 × 109.22 × 17.78 cm (56 × 43 × 7 in.)",Painting,1953,Élisabeth Louise Vigée Le Brun,Vigée Le Brun,"French, 1755 - 1842",1755.0,1842.0,French,Q213163,artist,artist after,aa426170-7b91-46a2-9ed3-7b92b318f6f3,primary,,46065,"After Élisabeth Louise Vigée Le Brun (French, 1755-1842)",https://api.nga.gov/iiif/aa426170-7b91-46a2-9ed3-7b92b318f6f3/full/max/0/default.jpg,NGA-aa426170-7b91-46a2-9ed3-7b92b318f6f3
45964,,Leaving the Manor House,1850.0,1855.0,Oil on canvas,"overall: 68.6 x 86.5 cm (27 x 34 1/16 in.)
framed: 79.4 x 97.2 x 7 cm (31 1/4 x 38 1/4 x 2 3/4 in.)",Painting,1942,American 19th Century,American 19th Century,,1800.0,1899.0,American,,artist,artist,41e3f080-e1ea-41e7-8fed-332784da23dc,primary,,45964,American 19th Century,https://api.nga.gov/iiif/41e3f080-e1ea-41e7-8fed-332784da23dc/full/max/0/default.jpg,NGA-41e3f080-e1ea-41e7-8fed-332784da23dc
45641,,Mount Auburn Cemetery,1825.0,1874.0,Oil on canvas,"overall: 35.6 x 46 cm (14 x 18 1/8 in.)
framed: 44.6 x 54.4 x 3.3 cm (17 9/16 x 21 7/16 x 1 5/16 in.)",Painting,1118,Thomas Chambers,Chambers,"American, 1808 - 1866 or after",1808.0,1866.0,American,Q18508680,artist,artist,c3739ea0-64a5-42bc-b803-2db02a469fad,primary,,45641,"Thomas Chambers (American, 1808-1866 or after)",https://api.nga.gov/iiif/c3739ea0-64a5-42bc-b803-2db02a469fad/full/max/0/default.jpg,NGA-c3739ea0-64a5-42bc-b803-2db02a469fad
46033,4512.0,"Jeanne Bécu, Comtesse du Barry",1770.0,1774.0,Oil on canvas,overall (oval): 71 x 59 cm (27 15/16 x 23 1/4 in.),Painting,1242,François-Hubert Drouais,Drouais,"French, 1727 - 1775",1727.0,1775.0,French,Q946487,artist,artist,9be856da-e0eb-4ddc-b2c8-f4d534b09725,primary,,46033,"François-Hubert Drouais (French, 1727-1775)",https://api.nga.gov/iiif/9be856da-e0eb-4ddc-b2c8-f4d534b09725/full/max/0/default.jpg,NGA-9be856da-e0eb-4ddc-b2c8-f4d534b09725
46078,,The Italian Comedians (copy),1800.0,1899.0,Oil on canvas,"overall: 63.8 x 76 cm (25 1/8 x 29 15/16 in.)
framed: 80.7 x 92.7 x 3.8 cm (31 3/4 x 36 1/2 x 1 1/2 in.)",Painting,13,Anonymous Artist,Anonymous Artist,,,,Unknown,Q4233718,artist,artist,e06f8429-6d80-4ac3-9856-f462e55947ad,primary,,46078,Anonymous Artist,https://api.nga.gov/iiif/e06f8429-6d80-4ac3-9856-f462e55947ad/full/max/0/default.jpg,NGA-e06f8429-6d80-4ac3-9856-f462e55947ad
46078,,The Italian Comedians (copy),1800.0,1899.0,Oil on canvas,"overall: 63.8 x 76 cm (25 1/8 x 29 15/16 in.)
framed: 80.7 x 92.7 x 3.8 cm (31 3/4 x 36 1/2 x 1 1/2 in.)",Painting,1967,Antoine Watteau,Watteau,"French, 1684 - 1721",1684.0,1721.0,French,Q183221,artist,artist after,e06f8429-6d80-4ac3-9856-f462e55947ad,primary,,46078,"After Antoine Watteau (French, 1684-1721)",https://api.nga.gov/iiif/e06f8429-6d80-4ac3-9856-f462e55947ad/full/max/0/default.jpg,NGA-e06f8429-6d80-4ac3-9856-f462e55947ad
46060,10372.0,Bacchus and Ariadne,1743.0,1745.0,Oil on canvas,overall: 214 × 232.4 cm (84 1/4 × 91 1/2 in.),Painting,1927,Giovanni Battista Tiepolo,Tiepolo,"Venetian, 1696 - 1770",1696.0,1770.0,Italian,Q186202,artist,artist,3b398f2e-ba99-4455-b55f-824e39f849f5,primary,,46060,"Giovanni Battista Tiepolo (Venetian, 1696-1770)",https://api.nga.gov/iiif/3b398f2e-ba99-4455-b55f-824e39f849f5/full/max/0/default.jpg,NGA-3b398f2e-ba99-4455-b55f-824e39f849f5
46061,,Lamentation,1580.0,1589.0,Oil on canvas,"overall: 65 x 65.7 cm (25 9/16 x 25 7/8 in.)
original canvas: 61 × 61 cm (24 × 24 in.)",Painting,13,Anonymous Artist,Anonymous Artist,,,,Unknown,Q4233718,artist,painter,b1013347-4125-4778-8769-88cf4a43dea4,primary,,46061,Anonymous Artist,https://api.nga.gov/iiif/b1013347-4125-4778-8769-88cf4a43dea4/full/max/0/default.jpg,NGA-b1013347-4125-4778-8769-88cf4a43dea4
46061,,Lamentation,1580.0,1589.0,Oil on canvas,"overall: 65 x 65.7 cm (25 9/16 x 25 7/8 in.)
original canvas: 61 × 61 cm (24 × 24 in.)",Painting,1929,Jacopo Tintoretto,Tintoretto,"Venetian, 1518 or 1519 - 1594",1518.0,1594.0,Italian,Q9319,artist,related artist,b1013347-4125-4778-8769-88cf4a43dea4,primary,,46061,"Possibly Jacopo Tintoretto (Venetian, 1518 or 1519-1594)",https://api.nga.gov/iiif/b1013347-4125-4778-8769-88cf4a43dea4/full/max/0/default.jpg,NGA-b1013347-4125-4778-8769-88cf4a43dea4
46005,,Country House in a Park,1675.0,1675.0,Oil on canvas,"overall: 76.3 x 97.5 cm (30 1/16 x 38 3/8 in.)
framed: 98.4 x 118.4 x 6.7 cm (38 3/4 x 46 5/8 x 2 5/8 in.)",Painting,1850,Jacob van Ruisdael,Ruisdael,"Dutch, c. 1628/1629 - 1682",1628.0,1682.0,Dutch,Q213612,artist,artist,00209fb1-64a2-4961-9ccc-8c6c06117df2,primary,,46005,"Jacob van Ruisdael (Dutch, c. 1628/1629-1682)",https://api.nga.gov/iiif/00209fb1-64a2-4961-9ccc-8c6c06117df2/full/max/0/default.jpg,NGA-00209fb1-64a2-4961-9ccc-8c6c06117df2
45865,,Village by the River,1875.0,1899.0,Oil on canvas,"overall: 51 x 85.1 cm (20 1/16 x 33 1/2 in.)
framed: 64.7 x 99 x 5 cm (25 1/2 x 39 x 1 15/16 in.)",Painting,1942,American 19th Century,American 19th Century,,1800.0,1899.0,American,,artist,artist,e09b8a48-bce4-465e-ab99-95b6b5833130,primary,,45865,American 19th Century,https://api.nga.gov/iiif/e09b8a48-bce4-465e-ab99-95b6b5833130/full/max/0/default.jpg,NGA-e09b8a48-bce4-465e-ab99-95b6b5833130
46063,,Imaginary Self-Portrait of Titian,1650.0,1660.0,Oil on canvas,"overall: 112.2 x 93.7 cm (44 3/16 x 36 7/8 in.)
framed: 138.4 x 120.3 x 10.2 cm (54 1/2 x 47 3/8 x 4 in.)",Painting,6893,Pietro della Vecchia,Vecchia,"Venetian, 1602 or 1603 - 1676",1602.0,1676.0,Italian,Q1529806,artist,painter,f8952243-65a1-4ccc-865c-5e43e7fe099a,primary,,46063,"Pietro della Vecchia (Venetian, 1602 or 1603-1676)",https://api.nga.gov/iiif/f8952243-65a1-4ccc-865c-5e43e7fe099a/full/max/0/default.jpg,NGA-f8952243-65a1-4ccc-865c-5e43e7fe099a
45867,,Vase of Flowers,1900.0,1903.0,Oil on canvas,"overall: 101 x 81.9 cm (39 3/4 x 32 1/4 in.)
framed: 125.1 x 106.4 x 5.1 cm (49 1/4 x 41 7/8 x 2 in.)",Painting,1115,Paul Cézanne,Cézanne,"French, 1839 - 1906",1839.0,1906.0,French,Q35548,artist,artist,f60130f2-2549-4593-ac6e-fb8809b47c28,primary,,45867,"Paul Cézanne (French, 1839-1906)",https://api.nga.gov/iiif/f60130f2-2549-4593-ac6e-fb8809b47c28/full/max/0/default.jpg,NGA-f60130f2-2549-4593-ac6e-fb8809b47c28
45885,8542.0,The Battle of La Hogue,1778.0,1778.0,Oil on canvas,"overall: 152.7 x 214 cm (60 1/8 x 84 1/4 in.)
framed: 180.3 x 241 cm (71 x 94 7/8 in.)",Painting,1970,Benjamin West,West,"American, 1738 - 1820",1738.0,1820.0,American,Q313498,artist,painter,2168b8e0-865c-4520-a9e5-c48c8592fcaa,primary,,45885,"Benjamin West (American, 1738-1820)",https://api.nga.gov/iiif/2168b8e0-865c-4520-a9e5-c48c8592fcaa/full/max/0/default.jpg,NGA-2168b8e0-865c-4520-a9e5-c48c8592fcaa
46077,8535.0,Henrietta Marchant Liston (Mrs. Robert Liston),1800.0,1800.0,Oil on canvas,"overall: 74 x 61.3 cm (29 1/8 x 24 1/8 in.)
framed: 92.4 x 79.7 x 8.3 cm (36 3/8 x 31 3/8 x 3 1/4 in.)",Painting,1911,Gilbert Stuart,Stuart,"American, 1755 - 1828",1755.0,1828.0,American,Q41402,artist,painter,48dcb14c-b765-4f38-93f1-158085e89829,primary,,46077,"Gilbert Stuart (American, 1755-1828)",https://api.nga.gov/iiif/48dcb14c-b765-4f38-93f1-158085e89829/full/max/0/default.jpg,NGA-48dcb14c-b765-4f38-93f1-158085e89829
45604,,Mary Crowninshield Endicott Chamberlain (Mrs. Joseph Chamberlain),1902.0,1902.0,Oil on canvas,overall: 150.5 x 83.8 cm (59 1/4 x 33 in.),Painting,1858,John Singer Sargent,Sargent,"American, 1856 - 1925",1856.0,1925.0,American,Q155626,artist,artist,a96ff252-3ed0-4e66-8b7f-9011788ac412,primary,,45604,"John Singer Sargent (American, 1856-1925)",https://api.nga.gov/iiif/a96ff252-3ed0-4e66-8b7f-9011788ac412/full/max/0/default.jpg,NGA-a96ff252-3ed0-4e66-8b7f-9011788ac412
45886,8364.0,Portrait of a Man,1522.0,1522.0,Oil on panel,"painted surface: 57.6 x 39.9 cm (22 11/16 x 15 11/16 in.)
support: 58.7 x 41 cm (23 1/8 x 16 1/8 in.)",Painting,1179,Lucas Cranach the Elder,Cranach the Elder,"German, 1472 - 1553",1472.0,1553.0,German,Q191748,artist,artist,50cb1d4a-e974-427e-9089-6476b0a4c5f2,primary,,45886,"Lucas Cranach the Elder (German, 1472-1553)",https://api.nga.gov/iiif/50cb1d4a-e974-427e-9089-6476b0a4c5f2/full/max/0/default.jpg,NGA-50cb1d4a-e974-427e-9089-6476b0a4c5f2
45887,8364.0,Portrait of a Woman,1522.0,1522.0,Oil on panel,"painted surface: 58 x 39.8 cm (22 13/16 x 15 11/16 in.)
support: 58.7 x 40.5 cm (23 1/8 x 15 15/16 in.)",Painting,1179,Lucas Cranach the Elder,Cranach the Elder,"German, 1472 - 1553",1472.0,1553.0,German,Q191748,artist,artist,d40b39f2-306d-48ca-8e14-10562e99c3e7,primary,,45887,"Lucas Cranach the Elder (German, 1472-1553)",https://api.nga.gov/iiif/d40b39f2-306d-48ca-8e14-10562e99c3e7/full/max/0/default.jpg,NGA-d40b39f2-306d-48ca-8e14-10562e99c3e7
45888,8390.0,Madonna and Child with Saints in the Enclosed Garden,1440.0,1460.0,Oil on panel,"painted surface: 119.8 x 148.5 cm (47 3/16 x 58 7/16 in.)
overall (panel): 122.2 x 151.2 cm (48 1/8 x 59 1/2 in.)
framed: 138.7 x 166.7 x 9.5 cm (54 5/8 x 65 5/8 x 3 3/4 in.)",Painting,13,Anonymous Artist,Anonymous Artist,,,,Unknown,Q4233718,artist,painter,d5e24c15-d22d-4f60-83b6-816c2fe41bf0,primary,,45888,Anonymous Artist,https://api.nga.gov/iiif/d5e24c15-d22d-4f60-83b6-816c2fe41bf0/full/max/0/default.jpg,NGA-d5e24c15-d22d-4f60-83b6-816c2fe41bf0
45888,8390.0,Madonna and Child with Saints in the Enclosed Garden,1440.0,1460.0,Oil on panel,"painted surface: 119.8 x 148.5 cm (47 3/16 x 58 7/16 in.)
overall (panel): 122.2 x 151.2 cm (48 1/8 x 59 1/2 in.)
framed: 138.7 x 166.7 x 9.5 cm (54 5/8 x 65 5/8 x 3 3/4 in.)",Painting,5526,Robert Campin,Campin,"Netherlandish, c. 1375 - 1444",1375.0,1444.0,Netherlandish,Q80442,artist,related artist,d5e24c15-d22d-4f60-83b6-816c2fe41bf0,primary,,45888,"Possibly Robert Campin (Netherlandish, c. 1375-1444)",https://api.nga.gov/iiif/d5e24c15-d22d-4f60-83b6-816c2fe41bf0/full/max/0/default.jpg,NGA-d5e24c15-d22d-4f60-83b6-816c2fe41bf0
45861,,Family Burying Ground,1840.0,1840.0,Oil on canvas,"overall: 50 x 61 cm (19 11/16 x 24 in.)
framed: 64.1 x 74.9 x 3.4 cm (25 1/4 x 29 1/2 x 1 5/16 in.)",Painting,1942,American 19th Century,American 19th Century,,1800.0,1899.0,American,,artist,artist,cb0d02e8-5452-41ab-b1ee-8b2d2e383a81,primary,,45861,American 19th Century,https://api.nga.gov/iiif/cb0d02e8-5452-41ab-b1ee-8b2d2e383a81/full/max/0/default.jpg,NGA-cb0d02e8-5452-41ab-b1ee-8b2d2e383a81
45878,8705.0,The Tragic Actor (Rouvière as Hamlet),1866.0,1866.0,Oil on canvas,"overall: 187.2 x 108.1 cm (73 11/16 x 42 9/16 in.)
framed: 216.6 x 138.4 cm (85 1/4 x 54 1/2 in.)",Painting,1506,Edouard Manet,Manet,"French, 1832 - 1883",1832.0,1883.0,French,Q40599,artist,artist,cd58282b-1b91-47f3-8434-03f91efb6f9d,primary,,45878,"Edouard Manet (French, 1832-1883)",https://api.nga.gov/iiif/cd58282b-1b91-47f3-8434-03f91efb6f9d/full/max/0/default.jpg,NGA-cd58282b-1b91-47f3-8434-03f91efb6f9d
45879,8584.0,Gold and Brown: Self-Portrait,1896.0,1898.0,Oil on canvas,"overall: 62.5 x 46.8 cm (24 5/8 x 18 7/16 in.)
framed: 88.9 x 73.7 x 10.2 cm (35 x 29 x 4 in.)",Painting,1974,James McNeill Whistler,Whistler,"American, 1834 - 1903",1834.0,1903.0,American,Q203643,artist,artist,1cda4bcd-a63a-4a4c-bbac-28e2452ffd00,primary,,45879,"James McNeill Whistler (American, 1834-1903)",https://api.nga.gov/iiif/1cda4bcd-a63a-4a4c-bbac-28e2452ffd00/full/max/0/default.jpg,NGA-1cda4bcd-a63a-4a4c-bbac-28e2452ffd00
45880,8584.0,George W. Vanderbilt,1897.0,1903.0,Oil on canvas,"overall: 208.6 x 91.1 cm (82 1/8 x 35 7/8 in.)
framed: 229.2 x 113 x 7 cm (90 1/4 x 44 1/2 x 2 3/4 in.)",Painting,1974,James McNeill Whistler,Whistler,"American, 1834 - 1903",1834.0,1903.0,American,Q203643,artist,artist,316dc014-31c7-45a7-a52e-5c90c1e8e335,primary,,45880,"James McNeill Whistler (American, 1834-1903)",https://api.nga.gov/iiif/316dc014-31c7-45a7-a52e-5c90c1e8e335/full/max/0/default.jpg,NGA-316dc014-31c7-45a7-a52e-5c90c1e8e335
45881,,Epes Sargent,1760.0,1760.0,Oil on canvas,"overall: 126.6 x 101.7 cm (49 13/16 x 40 1/16 in.)
framed: 144.8 x 118.1 cm (57 x 46 1/2 in.)",Painting,1162,John Singleton Copley,Copley,"American, 1738 - 1815",1738.0,1815.0,American,Q316016,artist,painter,5ca2c2cd-9fd0-49d7-b4dd-edfdda353874,primary,,45881,"John Singleton Copley (American, 1738-1815)",https://api.nga.gov/iiif/5ca2c2cd-9fd0-49d7-b4dd-edfdda353874/full/max/0/default.jpg,NGA-5ca2c2cd-9fd0-49d7-b4dd-edfdda353874
45889,,The Holy Family with Saint Anne and the Infant John the Baptist,1595.0,1600.0,Oil on canvas,"overall: 53.2 x 34.4 cm (20 15/16 x 13 9/16 in.)
framed: 73 x 54.6 x 6.4 cm (28 3/4 x 21 1/2 x 2 1/2 in.)",Painting,1356,El Greco,El Greco,"Greek, 1541 - 1614",1541.0,1614.0,Greek,Q301,artist,painter,57c9e253-fe58-47fb-ab1f-80176b9f65ed,primary,,45889,"El Greco (Greek, 1541-1614)",https://api.nga.gov/iiif/57c9e253-fe58-47fb-ab1f-80176b9f65ed/full/max/0/default.jpg,NGA-57c9e253-fe58-47fb-ab1f-80176b9f65ed
46007,,George Washington,1796.0,1796.0,Oil on canvas,overall: 76.1 x 63.3 cm (29 15/16 x 24 15/16 in.),Painting,1861,Edward Savage,Savage,"American, 1761 - 1817",1761.0,1817.0,American,Q1293506,artist,painter,2dd444f1-f924-4ae3-8935-f13e0cd4a945,primary,,46007,"Edward Savage (American, 1761-1817)",https://api.nga.gov/iiif/2dd444f1-f924-4ae3-8935-f13e0cd4a945/full/max/0/default.jpg,NGA-2dd444f1-f924-4ae3-8935-f13e0cd4a945
46008,12574.0,Colonel William Fitch and His Sisters Sarah and Ann Fitch,1800.0,1801.0,Oil on canvas,"overall: 257.8 x 340.4 cm (101 1/2 x 134 in.)
framed: 283.9 x 365.8 x 11.1 cm (111 3/4 x 144 x 4 3/8 in.)",Painting,1162,John Singleton Copley,Copley,"American, 1738 - 1815",1738.0,1815.0,American,Q316016,artist,painter,e4aa3d6c-81d2-45bb-a8f2-fcc199b1b899,primary,,46008,"John Singleton Copley (American, 1738-1815)",https://api.nga.gov/iiif/e4aa3d6c-81d2-45bb-a8f2-fcc199b1b899/full/max/0/default.jpg,NGA-e4aa3d6c-81d2-45bb-a8f2-fcc199b1b899
46026,8503.0,Diana and Endymion,1753.0,1756.0,Oil on canvas,"overall: 94.9 x 136.8 cm (37 3/8 x 53 7/8 in.)
framed: 125.1 x 168.3 cm (49 1/4 x 66 1/4 in.)",Painting,1316,Jean Honoré Fragonard,Fragonard,"French, 1732 - 1806",1732.0,1806.0,French,Q127171,artist,artist,5314b9a2-96a3-4ef8-bb58-7fbb27d71232,primary,,46026,"Jean Honoré Fragonard (French, 1732-1806)",https://api.nga.gov/iiif/5314b9a2-96a3-4ef8-bb58-7fbb27d71232/full/max/0/default.jpg,NGA-5314b9a2-96a3-4ef8-bb58-7fbb27d71232
46027,8502.0,The Love Letter,1750.0,1750.0,Oil on canvas,overall: 81.2 x 75.2 cm (31 15/16 x 29 5/8 in.),Painting,996,François Boucher,Boucher,"French, 1703 - 1770",1703.0,1770.0,French,Q180932,artist,painter,0b56a532-da7e-48bc-9152-5218f68790d4,primary,,46027,"François Boucher (French, 1703-1770)",https://api.nga.gov/iiif/0b56a532-da7e-48bc-9152-5218f68790d4/full/max/0/default.jpg,NGA-0b56a532-da7e-48bc-9152-5218f68790d4
46028,,Saint Sebastian Succored by the Holy Women,1874.0,1874.0,Oil on canvas,"overall: 130.1 x 86 cm (51 1/4 x 33 7/8 in.)
framed: 160 x 116.2 x 9.8 cm (63 x 45 3/4 x 3 7/8 in.)",Painting,1169,Jean-Baptiste-Camille Corot,Corot,"French, 1796 - 1875",1796.0,1875.0,French,Q148475,artist,artist,626453f8-e7b0-453c-a0f4-ff7d21a0f2a3,primary,,46028,"Jean-Baptiste-Camille Corot (French, 1796-1875)",https://api.nga.gov/iiif/626453f8-e7b0-453c-a0f4-ff7d21a0f2a3/full/max/0/default.jpg,NGA-626453f8-e7b0-453c-a0f4-ff7d21a0f2a3
